locus_tag,gene_name,product,timepoint,log2fc,padj,expression_status,experiment_id
ACZ81_18360,cheX,chemotaxis protein CheX,day 18,0.2189809742629756,0.476221214059734,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,day 31,-0.2129464414142083,0.4912729855280695,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05230,fliR,flagellar biosynthetic protein FliR,day 18,-0.2084335655881516,0.7441051586397028,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05220,fliP,flagellar type III secretion system pore protein FliP,days 60+89,0.2020471955248775,0.6194190371904469,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_18475,aer-1,methyl-accepting chemotaxis protein,day 18,0.184706799492907,0.7413090160736798,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_18475,aer-1,methyl-accepting chemotaxis protein,day 31,-0.1833487424182915,0.7572062286943082,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_00330,fliL2,flagellar basal body-associated protein FliL,day 31,-0.158934091716844,0.8142340116424219,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05225,fliQ,flagellar biosynthesis protein FliQ,day 18,-0.1462133373252726,0.8434760093493541,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05235,flhB,flagellar biosynthesis protein FlhB,days 60+89,0.129290505264947,0.7177491063036014,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05190,fliJ,flagellar export protein FliJ,days 60+89,0.1185249700741555,0.7881684608089039,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_18360,cheX,chemotaxis protein CheX,day 31,0.110849186442267,0.7543224266342742,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05215,fliO,flagellar biosynthetic protein FliO,days 60+89,-0.1060745113473544,0.8580458108695921,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05180,fliH,flagellar assembly protein FliH,day 31,0.0992737755101807,0.89301279827174,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_18475,aer-1,methyl-accepting chemotaxis protein,days 60+89,-0.0975031600116202,0.8019764487043672,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05185,fliI,flagellar protein export ATPase FliI,day 31,-0.0954201186205253,0.861840497336955,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11605,,response regulator,days 60+89,-0.051266682484125,0.897142495469732,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05230,fliR,flagellar biosynthetic protein FliR,day 31,-0.0509963663556702,0.9487719749344852,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01420,cheY1,response regulator,day 18,0.0422776028301224,0.953559103968476,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05225,fliQ,flagellar biosynthesis protein FliQ,days 60+89,0.0419079275309525,0.934522667378173,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01420,cheY1,response regulator,day 31,0.034608969115647,0.9682932572558218,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05230,fliR,flagellar biosynthetic protein FliR,days 60+89,0.0222735774998807,0.9626381258734787,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05225,fliQ,flagellar biosynthesis protein FliQ,day 31,-0.0209593171936151,0.98127675772535,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 31,0.0008930266355258,0.998126485495748,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
