cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00643,Styrene degradation,0,6,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00650,Butanoate metabolism,0,24,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,1,9,1/378,1.1601998824221047,0.5962666485732249,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00670,One carbon pool by folate,2,25,2/378,0.8353439153439153,0.7064823809228669,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00680,Methane metabolism,2,23,2/378,0.9079825166781689,0.6616063716233789,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00720,Other carbon fixation pathways,4,29,4/378,1.4402481299033023,0.29998475237226097,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00730,Thiamine metabolism,2,11,2/378,1.8985088985088985,0.28459495486240016,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00750,Vitamin B6 metabolism,0,8,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00760,Nicotinate and nicotinamide metabolism,1,16,1/378,0.6526124338624338,0.8009012935361218,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00770,Pantothenate and CoA biosynthesis,2,19,2/378,1.099136730715678,0.5556961163738612,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00785,Lipoic acid metabolism,1,13,1/378,0.8032153032153031,0.7303990186120759,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00790,Folate biosynthesis,4,33,4/378,1.2656725990059323,0.3903793142375711,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00860,Porphyrin metabolism,0,21,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00907,"Pinene, camphor and geraniol degradation",0,8,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00910,Nitrogen metabolism,2,16,2/378,1.3052248677248677,0.46208616222111404,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00920,Sulfur metabolism,2,20,2/378,1.044179894179894,0.5842308781987116,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00930,Caprolactam degradation,0,6,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00970,Aminoacyl-tRNA biosynthesis,4,26,4/378,1.6064306064306062,0.2340139102622833,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,1,7,1/378,1.4916855631141346,0.5060182086140893,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,1,7,1/378,1.4916855631141346,0.5060182086140893,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00999,Biosynthesis of various plant secondary metabolites,0,5,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01120,Microbial metabolism in diverse environments,24,214,24/378,1.1710428719774515,0.23210782912401617,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01210,2-Oxocarboxylic acid metabolism,3,39,3/378,0.8032153032153032,0.736316282942618,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01220,Degradation of aromatic compounds,0,6,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01230,Biosynthesis of amino acids,13,121,13/378,1.1218461673007127,0.3735622421080279,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01250,Biosynthesis of nucleotide sugars,2,38,2/378,0.549568365357839,0.8915809198250746,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01320,Sulfur cycle,1,9,1/378,1.1601998824221047,0.5962666485732249,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01502,Vancomycin resistance,0,5,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01503,Cationic antimicrobial peptide (CAMP) resistance,4,28,4/378,1.4916855631141346,0.27767449783138165,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01524,Platinum drug resistance,1,5,1/378,2.088359788359788,0.3956612000902082,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02010,ABC transporters,3,53,3/378,0.5910452231206947,0.8952663538904749,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02020,Two-component system,10,146,10/378,0.7151917083423932,0.9056431605006854,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02024,Quorum sensing,6,53,6/378,1.1820904462413895,0.3978417397346514,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02025,Biofilm formation - Pseudomonas aeruginosa,0,28,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02030,Bacterial chemotaxis,0,50,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko02040,Flagellar assembly,4,49,4/378,0.8523917503509341,0.7042438766360102,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03018,RNA degradation,1,19,1/378,0.549568365357839,0.8530026003208406,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03030,DNA replication,2,18,2/378,1.1601998824221047,0.5258015899385808,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03060,Protein export,2,18,2/378,1.1601998824221047,0.5258015899385808,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03070,Bacterial secretion system,3,29,3/378,1.0801860974274766,0.5351600057767153,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03320,PPAR signaling pathway,0,10,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03410,Base excision repair,0,15,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03420,Nucleotide excision repair,0,11,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03430,Mismatch repair,3,24,3/378,1.3052248677248677,0.40760857356616476,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko03440,Homologous recombination,2,25,2/378,0.8353439153439153,0.7064823809228669,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04066,HIF-1 signaling pathway,1,7,1/378,1.4916855631141346,0.5060182086140893,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04112,Cell cycle - Caulobacter,0,13,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04122,Sulfur relay system,2,16,2/378,1.3052248677248677,0.46208616222111404,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04146,Peroxisome,0,14,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04212,Longevity regulating pathway - worm,1,14,1/378,0.7458427815570673,0.7563037392436557,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04213,Longevity regulating pathway - multiple species,0,8,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04621,NOD-like receptor signaling pathway,0,8,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04626,Plant-pathogen interaction,2,12,2/378,1.7402998236331568,0.3215160218877066,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04714,Thermogenesis,0,10,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04936,Alcoholic liver disease,0,7,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05010,Alzheimer disease,1,6,1/378,1.7402998236331568,0.45361149597196904,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05012,Parkinson disease,0,6,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05014,Amyotrophic lateral sclerosis,0,9,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05016,Huntington disease,0,7,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05022,Pathways of neurodegeneration - multiple diseases,0,9,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05111,Biofilm formation - Vibrio cholerae,0,44,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05131,Shigellosis,0,5,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05132,Salmonella infection,1,11,1/378,0.9492544492544492,0.6700626466703749,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05134,Legionellosis,0,8,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05152,Tuberculosis,0,5,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05200,Pathways in cancer,1,7,1/378,1.4916855631141346,0.5060182086140893,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05204,Chemical carcinogenesis - DNA adducts,1,5,1/378,2.088359788359788,0.3956612000902082,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05207,Chemical carcinogenesis - receptor activation,1,6,1/378,1.7402998236331568,0.45361149597196904,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05208,Chemical carcinogenesis - reactive oxygen species,1,14,1/378,0.7458427815570673,0.7563037392436557,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05225,Hepatocellular carcinoma,1,5,1/378,2.088359788359788,0.3956612000902082,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05340,Primary immunodeficiency,0,5,0/378,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05415,Diabetic cardiomyopathy,2,11,2/378,1.8985088985088985,0.28459495486240016,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko05418,Fluid shear stress and atherosclerosis,1,9,1/378,1.1601998824221047,0.5962666485732249,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,1,33,1/528,0.22652662993572087,0.9914329793304125,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00020,Citrate cycle (TCA cycle),3,24,3/528,0.9344223484848485,0.6411368600793697,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00030,Pentose phosphate pathway,0,20,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00040,Pentose and glucuronate interconversions,2,12,2/528,1.2458964646464648,0.4910237255553973,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00051,Fructose and mannose metabolism,0,15,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00052,Galactose metabolism,0,14,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00053,Ascorbate and aldarate metabolism,0,5,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00061,Fatty acid biosynthesis,2,18,2/528,0.8305976430976432,0.7156686402403409,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00071,Fatty acid degradation,4,23,4/528,1.3000658761528328,0.3708251747740042,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,2,15,2/528,0.9967171717171718,0.6157518382651372,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00190,Oxidative phosphorylation,0,39,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00195,Photosynthesis,0,8,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00220,Arginine biosynthesis,2,18,2/528,0.8305976430976432,0.7156686402403409,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00230,Purine metabolism,8,60,8/528,0.9967171717171718,0.5620884791566585,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00240,Pyrimidine metabolism,2,36,2/528,0.4152988215488216,0.9633023029066742,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00250,"Alanine, aspartate and glutamate metabolism",4,33,4/528,0.9061065197428835,0.6617598175467281,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",2,34,2/528,0.43972816399286985,0.9532950722923715,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00261,Monobactam biosynthesis,3,11,3/528,2.0387396694214877,0.17345330892640176,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00270,Cysteine and methionine metabolism,1,36,1/528,0.2076494107744108,0.9944540457768929,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",0,14,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00300,Lysine biosynthesis,1,16,1/528,0.46721117424242425,0.8999846299145667,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00310,Lysine degradation,1,15,1/528,0.4983585858585859,0.8844710824982598,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00340,Histidine metabolism,4,17,4/528,1.7589126559714794,0.18372130535113532,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00360,Phenylalanine metabolism,2,14,2/528,1.0679112554112555,0.5769456025252276,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00362,Benzoate degradation,1,10,1/528,0.7475378787878788,0.7625600640089926,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00380,Tryptophan metabolism,3,20,3/528,1.1213068181818182,0.5126773865437027,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",0,22,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00401,Novobiocin biosynthesis,0,5,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00404,Staurosporine biosynthesis,1,5,1/528,1.4950757575757576,0.5124829490177536,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00410,beta-Alanine metabolism,0,12,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,1,9,1/528,0.8305976430976432,0.725795170694256,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00460,Cyanoamino acid metabolism,3,12,3/528,1.868844696969697,0.2096252533064042,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00470,D-Amino acid metabolism,0,9,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00480,Glutathione metabolism,1,24,1/528,0.3114741161616162,0.9684893499351792,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00500,Starch and sucrose metabolism,3,27,3/528,0.8305976430976432,0.7205886953336077,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,1,33,1/528,0.22652662993572087,0.9914329793304125,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00521,Streptomycin biosynthesis,0,8,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,6,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,1,11,1/528,0.6795798898071626,0.7944036723918353,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,3,21,3/528,1.0679112554112553,0.5470677593778258,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00543,Exopolysaccharide biosynthesis,0,5,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00550,Peptidoglycan biosynthesis,0,21,0/528,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko00561,Glycerolipid metabolism,0,15,0/528,0.0,1.0,1.0,0.0
