cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00450,Selenocompound metabolism,0,10,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00460,Cyanoamino acid metabolism,2,11,2/243,1.6647961092405539,0.3419359188028179,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00470,D-Amino acid metabolism,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00480,Glutathione metabolism,1,22,1/243,0.41619902731013847,0.9224728412843652,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,1,27,1/243,0.3391251333638165,0.9568066414678488,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00521,Streptomycin biosynthesis,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,5,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,0,9,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,0,19,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00550,Peptidoglycan biosynthesis,1,17,1/243,0.5386105059307674,0.861043128526353,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00561,Glycerolipid metabolism,2,10,2/243,1.831275720164609,0.2997102027896197,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00564,Glycerophospholipid metabolism,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00620,Pyruvate metabolism,7,45,7/243,1.4243255601280294,0.2141950216636726,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00627,Aminobenzoate degradation,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00643,Styrene degradation,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,0,9,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00670,One carbon pool by folate,1,17,1/243,0.5386105059307674,0.861043128526353,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00680,Methane metabolism,3,22,3/243,1.2485970819304153,0.43739864527941824,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,3,19,3/243,1.4457439896036386,0.3445037708598839,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00720,Other carbon fixation pathways,3,29,3/243,0.9472115793954874,0.6290492877878273,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00730,Thiamine metabolism,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00740,Riboflavin metabolism,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00750,Vitamin B6 metabolism,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00760,Nicotinate and nicotinamide metabolism,0,8,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00770,Pantothenate and CoA biosynthesis,0,15,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00780,Biotin metabolism,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00785,Lipoic acid metabolism,0,11,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00790,Folate biosynthesis,1,19,1/243,0.4819146632012129,0.8899518708992085,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00860,Porphyrin metabolism,2,12,2/243,1.5260631001371745,0.38332818233644217,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,1,13,1/243,0.7043368154479266,0.7785971541888431,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00910,Nitrogen metabolism,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00920,Sulfur metabolism,0,15,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00970,Aminoacyl-tRNA biosynthesis,0,25,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,1,7,1/243,1.3080540858318637,0.5554589650926482,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,1,7,1/243,1.3080540858318637,0.5554589650926482,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko00983,Drug metabolism - other enzymes,2,11,2/243,1.6647961092405539,0.3419359188028179,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01110,Biosynthesis of secondary metabolites,31,286,31/243,0.9924746035857148,0.5516550739261932,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01120,Microbial metabolism in diverse environments,23,180,23/243,1.169981710105167,0.2351723748137531,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01210,2-Oxocarboxylic acid metabolism,3,39,3/243,0.7043368154479265,0.8164489247591883,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01220,Degradation of aromatic compounds,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01230,Biosynthesis of amino acids,6,111,6/243,0.49493938382827274,0.9873171290548034,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01232,Nucleotide metabolism,3,34,3/243,0.807915758896151,0.735542340493929,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01240,Biosynthesis of cofactors,3,94,3/243,0.2922248489624376,0.9987388367138615,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01250,Biosynthesis of nucleotide sugars,1,35,1/243,0.26161081716637274,0.9831080325164372,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01320,Sulfur cycle,0,8,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01501,beta-Lactam resistance,0,17,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01503,Cationic antimicrobial peptide (CAMP) resistance,0,20,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01523,Antifolate resistance,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko01524,Platinum drug resistance,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02010,ABC transporters,0,33,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02020,Two-component system,6,98,6/243,0.5605946082136558,0.9663045621050563,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02024,Quorum sensing,3,31,3/243,0.8861011549183592,0.6748506315843714,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02025,Biofilm formation - Pseudomonas aeruginosa,1,19,1/243,0.4819146632012129,0.8899518708992085,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02026,Biofilm formation - Escherichia coli,3,21,3/243,1.3080540858318637,0.40684838262462236,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02030,Bacterial chemotaxis,0,36,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko02040,Flagellar assembly,2,22,2/243,0.8323980546202769,0.71112139279187,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03010,Ribosome,0,51,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03018,RNA degradation,0,15,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03030,DNA replication,2,14,2/243,1.3080540858318637,0.4624074661610654,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03060,Protein export,0,12,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03070,Bacterial secretion system,0,19,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03410,Base excision repair,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03420,Nucleotide excision repair,0,7,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03430,Mismatch repair,1,15,1/243,0.6104252400548698,0.8245795810738625,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko03440,Homologous recombination,1,16,1/243,0.5722736625514404,0.8438678895802206,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04066,HIF-1 signaling pathway,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04112,Cell cycle - Caulobacter,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04212,Longevity regulating pathway - worm,2,11,2/243,1.6647961092405539,0.3419359188028179,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04217,Necroptosis,0,5,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04621,NOD-like receptor signaling pathway,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04626,Plant-pathogen interaction,0,8,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04714,Thermogenesis,2,6,2/243,3.052126200274349,0.1326342074960001,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04936,Alcoholic liver disease,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko04981,Folate transport and metabolism,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05010,Alzheimer disease,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05012,Parkinson disease,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05014,Amyotrophic lateral sclerosis,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05016,Huntington disease,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05022,Pathways of neurodegeneration - multiple diseases,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05111,Biofilm formation - Vibrio cholerae,3,28,3/243,0.9810405643738976,0.6045518388678486,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05132,Salmonella infection,1,9,1/243,1.0173754000914494,0.6475489006090842,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05134,Legionellosis,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05152,Tuberculosis,0,5,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05200,Pathways in cancer,2,7,2/243,2.6161081716637273,0.1727847240109653,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05204,Chemical carcinogenesis - DNA adducts,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05207,Chemical carcinogenesis - receptor activation,1,6,1/243,1.5260631001371745,0.5007912163666937,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05208,Chemical carcinogenesis - reactive oxygen species,3,12,3/243,2.289094650205761,0.13497460113469723,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05225,Hepatocellular carcinoma,1,5,1/243,1.831275720164609,0.43943171488824456,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05230,Central carbon metabolism in cancer,0,6,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05415,Diabetic cardiomyopathy,0,10,0/243,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,kegg.pathway:ko05418,Fluid shear stress and atherosclerosis,2,9,2/243,2.034750800182899,0.2570673634419447,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,4,31,4/265,1.08338405356056,0.5142891951010568,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00030,Pentose phosphate pathway,1,16,1/265,0.5247641509433962,0.8694928599707306,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00040,Pentose and glucuronate interconversions,1,5,1/265,1.6792452830188678,0.46988999998808434,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00051,Fructose and mannose metabolism,2,11,2/265,1.5265866209262438,0.38371940902841206,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00052,Galactose metabolism,1,13,1/265,0.6458635703918723,0.808586740696983,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00053,Ascorbate and aldarate metabolism,0,5,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00061,Fatty acid biosynthesis,2,16,2/265,1.0495283018867925,0.5849940045855875,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00071,Fatty acid degradation,1,22,1/265,0.38164665523156094,0.9394331728267846,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00240,Pyrimidine metabolism,4,27,4/265,1.2438853948287911,0.40397880475125336,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",4,29,4/265,1.1581001951854262,0.46008483010412904,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00261,Monobactam biosynthesis,1,10,1/265,0.8396226415094339,0.719411817265762,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00280,"Valine, leucine and isoleucine degradation",0,30,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00300,Lysine biosynthesis,1,15,1/265,0.559748427672956,0.8517116815091591,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00310,Lysine degradation,0,13,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00330,Arginine and proline metabolism,0,24,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00340,Histidine metabolism,0,15,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00350,Tyrosine metabolism,1,9,1/265,0.9329140461215932,0.6813001471352786,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00360,Phenylalanine metabolism,0,11,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00362,Benzoate degradation,0,9,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00380,Tryptophan metabolism,0,17,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",1,19,1/265,0.44190665342601787,0.9110685361203168,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00410,beta-Alanine metabolism,0,11,0/265,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00450,Selenocompound metabolism,1,10,1/265,0.8396226415094339,0.719411817265762,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00460,Cyanoamino acid metabolism,2,11,2/265,1.5265866209262438,0.38371940902841206,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00470,D-Amino acid metabolism,0,7,0/265,0.0,1.0,1.0,0.0
