locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_19245,,MFS transporter,Carbohydrate metabolism,0.4611014454750513,0.4131082106088813,not_significant,day 11
ACZ81_06675,bioC,methyltransferase domain-containing protein,Secondary metabolites,0.460735882630664,0.4288050629950853,not_significant,day 11
ACZ81_17025,,YkgJ family cysteine cluster protein,Unknown,-0.4606426362161629,0.772594138429574,not_significant,day 11
ACZ81_12580,rnd,ribonuclease D,Translation,0.4605152660071414,0.4494708472668666,not_significant,day 11
ACZ81_13635,,rhomboid family intramembrane serine protease,Unknown,0.4602062336816368,0.6083302807701325,not_significant,day 11
ACZ81_16240,fabR,HTH-type transcriptional repressor FabR,Transcription,0.4596866411116059,0.3775728490665548,not_significant,day 11
ACZ81_01655,,SEL1-like repeat protein,Unknown,0.4595938590564817,0.5275694904734348,not_significant,day 11
ACZ81_00360,cyc,c-type cytochrome,Energy production,-0.4590472068885045,0.5763633263543937,not_significant,day 11
ACZ81_02900,ccoG,cytochrome c oxidase accessory protein CcoG,Energy production,-0.4588607027044633,0.6838375487421133,not_significant,day 11
ACZ81_19515,,GNAT family N-acetyltransferase,Transcription,-0.4586604303917846,0.3051064177233226,not_significant,day 11
ACZ81_18565,,glycoside hydrolase family 3 protein,Carbohydrate metabolism,-0.4583118473269894,0.4782373417596437,not_significant,day 11
ACZ81_18160,aguB,carbon-nitrogen hydrolase,Unknown,-0.4575614499579855,0.2456242651326725,not_significant,day 11
ACZ81_18325,nnrD,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,Carbohydrate metabolism,0.4573778199640389,0.2853158292788937,not_significant,day 11
ACZ81_03030,,hypothetical protein,Unknown,-0.4572275943052714,0.5893113343863797,not_significant,day 11
ACZ81_15770,,PepSY-associated TM helix domain-containing protein,Unknown,0.4570216781076885,0.3454885550737804,not_significant,day 11
ACZ81_12935,sigY,sigma-70 family RNA polymerase sigma factor,Transcription,0.4565506178353777,0.2943793395812721,not_significant,day 11
ACZ81_19265,hslO,Hsp33 family molecular chaperone HslO,Post-translational modification,-0.4565144047902074,0.1444598052092977,not_significant,day 11
ACZ81_19550,coxC,cytochrome c oxidase subunit 3,Energy production,0.4560449651989743,0.521194088012459,not_significant,day 11
ACZ81_08620,,M2 family metallopeptidase,Amino acid metabolism,0.4556099727058807,0.3735942239983841,not_significant,day 11
ACZ81_02140,,hypothetical protein,Unknown,-0.4556067050728326,0.6733598372839231,not_significant,day 11
ACZ81_01425,cheA,chemotaxis protein CheW,Cell motility,0.4545647150117549,0.6395613855678148,not_significant,day 11
ACZ81_12650,glgE,alpha-amylase family glycosyl hydrolase,Carbohydrate metabolism,0.4541158700600053,0.4083129274754039,not_significant,day 11
ACZ81_14810,,putative porin,Unknown,-0.4540779991686791,0.6929864953695308,not_significant,day 11
ACZ81_17845,trmB,tRNA (guanine(46)-N(7))-methyltransferase TrmB,Translation,-0.4533645846223803,0.5499652109128657,not_significant,day 11
ACZ81_00630,cmpX,mechanosensitive ion channel family protein,Cell wall and membrane,-0.452862269393656,0.6013050725191033,not_significant,day 11
ACZ81_12100,sdcS,SLC13 family permease,Inorganic ion transport,-0.4528359131744138,0.5092277138885294,not_significant,day 11
ACZ81_07465,dapE,succinyl-diaminopimelate desuccinylase,Amino acid metabolism,0.4527290929130146,0.3456895108659382,not_significant,day 11
ACZ81_19455,,putative metalloprotease CJM1_0395 family protein,Cell wall and membrane,0.451992011565391,0.2730957802913321,not_significant,day 11
ACZ81_00555,trmH,tRNA (guanosine(18)-2^-O)-methyltransferase TrmH,Translation,0.4519133958918637,0.4260620943230151,not_significant,day 11
ACZ81_03215,,acyl-CoA dehydrogenase family protein,Lipid metabolism,-0.4518350426103018,0.575251566190943,not_significant,day 11
ACZ81_03930,,hypothetical protein,Unknown,-0.4517517217127544,0.416289740950405,not_significant,day 11
ACZ81_10385,ccoH,FixH family protein,Unknown,-0.4515215193597208,0.6036069910292157,not_significant,day 11
ACZ81_08505,,response regulator transcription factor,Signal transduction,0.4513588155121316,0.467514658587805,not_significant,day 11
ACZ81_11730,glk,glucokinase,Nucleotide metabolism,0.4509303121677813,0.6136817162933038,not_significant,day 11
ACZ81_07695,,hypothetical protein,Replication and repair,0.4508945881907558,0.6013176830128997,not_significant,day 11
ACZ81_19580,,sensor domain-containing diguanylate cyclase,Signal transduction,-0.4507646518221956,0.2915228953684491,not_significant,day 11
ACZ81_19700,,DUF6482 family protein,Unknown,-0.4506405842020449,0.5209567489640015,not_significant,day 11
ACZ81_05525,,TonB-dependent receptor,Inorganic ion transport,0.4499199363651048,0.1869434211767515,not_significant,day 11
ACZ81_10400,braZ,sulfite exporter TauE/SafE family protein,Unknown,0.4498886910992255,0.4970071823526116,not_significant,day 11
ACZ81_05720,pedD,pentapeptide repeat-containing protein,Unknown,0.4493785467038439,0.7654452027108367,not_significant,day 11
ACZ81_00715,ttgB,efflux RND transporter permease subunit,Defense mechanisms,0.4493413743013126,0.3550880713751588,not_significant,day 11
ACZ81_18785,,TonB-dependent receptor,Inorganic ion transport,0.4493323002655479,0.32291346352739,not_significant,day 11
ACZ81_15980,yccM,4Fe-4S binding protein,Energy production,0.448962258900806,0.7740045913498549,not_significant,day 11
ACZ81_15175,,AraC family transcriptional regulator,Transcription,0.4488588440536958,0.6088324773380974,not_significant,day 11
ACZ81_09800,sucD,succinate--CoA ligase subunit alpha,Energy production,0.4485450521313931,0.2373007454036379,not_significant,day 11
ACZ81_15080,,sensor histidine kinase,Signal transduction,-0.4481718138947733,0.5726530757519966,not_significant,day 11
ACZ81_13070,serB,phosphoserine phosphatase SerB,Amino acid metabolism,0.4478468550286515,0.2536865315159332,not_significant,day 11
ACZ81_12420,,isochorismatase family protein,Secondary metabolites,0.4477740560547122,0.5513637551333734,not_significant,day 11
ACZ81_00370,,type II toxin-antitoxin system HipA family toxin,Unknown,-0.4476790526414429,0.5335621875409543,not_significant,day 11
ACZ81_02440,,YitT family protein,Unknown,0.4469828783263403,0.7654452027108367,not_significant,day 11
ACZ81_13050,ettA,energy-dependent translational throttle protein EttA,Unknown,0.4467959847666399,0.5850028392479868,not_significant,day 11
ACZ81_05685,btsR,two-component system response regulator BtsR,Transcription,-0.4467094725572641,0.8104218000406538,not_significant,day 11
ACZ81_09865,cgt,alpha-amylase family glycosyl hydrolase,Carbohydrate metabolism,0.4464691868216938,0.3888625132796501,not_significant,day 11
ACZ81_RS20915,,DUF3545 family protein,Unknown,-0.4459351917654834,0.7530378149077428,not_significant,day 11
ACZ81_16025,,RNA polymerase sigma factor,Transcription,0.4448684215579683,0.7386914624953349,not_significant,day 11
ACZ81_10940,,IS110 family RNA-guided transposase,Replication and repair,0.4442038756480806,0.6505506441504857,not_significant,day 11
ACZ81_18345,nudC,NAD(+) diphosphatase,Replication and repair,0.4441647806792538,0.0874383895296127,not_significant,day 11
ACZ81_00070,polA,DNA polymerase I,Replication and repair,0.4441226672095472,0.6107670062183047,not_significant,day 11
ACZ81_20400,,hypothetical protein,Unknown,-0.444028752905627,0.663522711299374,not_significant,day 11
ACZ81_RS21295,,hypothetical protein,Unknown,0.4436236047884919,0.7188748922774817,not_significant,day 11
ACZ81_08510,,sensor histidine kinase,Signal transduction,0.4434715070811068,0.659346090027434,not_significant,day 11
ACZ81_04375,,protein tyrosine phosphatase family protein,Unknown,0.4431768176587165,0.6013050725191033,not_significant,day 11
ACZ81_13100,lepB,signal peptidase I,Intracellular trafficking,0.4428042111539369,0.563450658026477,not_significant,day 11
ACZ81_09190,icd,NADP-dependent isocitrate dehydrogenase,Energy production,-0.4425942856288927,0.6427467823257677,not_significant,day 11
ACZ81_07845,,diguanylate cyclase,Signal transduction,-0.4422801191052599,0.2730510873559834,not_significant,day 11
ACZ81_19820,gst5,glutathione S-transferase family protein,Post-translational modification,0.4422652206281732,0.521194088012459,not_significant,day 11
ACZ81_20660,tnpB,IS66 family insertion sequence element accessory protein TnpB,Replication and repair,0.4409803439567585,0.5795918525846737,not_significant,day 11
ACZ81_15315,,PH domain-containing protein,Unknown,0.4408765435512004,0.400971256172133,not_significant,day 11
ACZ81_06520,,VOC family protein,Unknown,0.4401506943836778,0.6169912453903628,not_significant,day 11
ACZ81_01070,mshM,ExeA family protein,Intracellular trafficking,-0.439900471131803,0.6512089640208756,not_significant,day 11
ACZ81_20615,,hypothetical protein,Unknown,-0.4398387120693633,0.6193557742709632,not_significant,day 11
ACZ81_13300,dapE,succinyl-diaminopimelate desuccinylase,Amino acid metabolism,-0.4398156084550672,0.6036069910292157,not_significant,day 11
ACZ81_02230,,MaoP family protein,Unknown,-0.4397722004170283,0.6324733921700589,not_significant,day 11
ACZ81_18310,mutL,DNA mismatch repair endonuclease MutL,Replication and repair,0.439417115795031,0.183112250452988,not_significant,day 11
ACZ81_02550,,IS110 family RNA-guided transposase,Replication and repair,-0.4388869788575629,0.5470569872567171,not_significant,day 11
ACZ81_07205,vdlD,acyl-CoA thioesterase,Lipid metabolism,-0.4386624987332466,0.3531675480448862,not_significant,day 11
ACZ81_19625,,alpha/beta hydrolase family protein,Amino acid metabolism,0.4385691891035218,0.3530322520372427,not_significant,day 11
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,Cell motility,-0.4381285331885803,0.5312958286659027,not_significant,day 11
ACZ81_19675,,M1 family aminopeptidase,Amino acid metabolism,0.4378924373328239,0.3961545012388847,not_significant,day 11
ACZ81_04160,hutG,formimidoylglutamase,Amino acid metabolism,-0.4378133831154821,0.7007514214574033,not_significant,day 11
ACZ81_13140,,hypothetical protein,Unknown,0.4376941402921684,0.1946786429599388,not_significant,day 11
ACZ81_11945,VV20255,hypothetical protein,Unknown,-0.437565525497284,0.6031397221620558,not_significant,day 11
ACZ81_12740,,alpha/beta hydrolase,Secondary metabolites,0.4370931852178087,0.232763567880701,not_significant,day 11
ACZ81_00730,,histone deacetylase family protein,Replication and repair,0.4365556420792222,0.5514680629923469,not_significant,day 11
ACZ81_11115,,efflux RND transporter permease subunit,Defense mechanisms,0.4362603118625138,0.3472045060625162,not_significant,day 11
ACZ81_11020,,S9 family peptidase,Amino acid metabolism,0.4360370852506555,0.2412610905097403,not_significant,day 11
ACZ81_03730,ptsN,PTS IIA-like nitrogen regulatory protein PtsN,Carbohydrate metabolism,-0.4359347672954224,0.5391942689634941,not_significant,day 11
ACZ81_08560,fabD,ACP S-malonyltransferase,Lipid metabolism,-0.435827976298639,0.4198268745853306,not_significant,day 11
ACZ81_09955,rrmA,putative RNA methyltransferase,Secondary metabolites,0.4357805209524257,0.5478923959626664,not_significant,day 11
ACZ81_12560,ycgN,YcgN family cysteine cluster protein,Unknown,-0.435542951641529,0.6324096638234619,not_significant,day 11
ACZ81_06325,,response regulator,Signal transduction,-0.4353588350368114,0.3579770017350928,not_significant,day 11
ACZ81_08835,,DUF2252 family protein,Unknown,0.4350817268601069,0.5991881626923227,not_significant,day 11
ACZ81_06305,,GNAT family N-acetyltransferase,Translation,-0.4343367401849881,0.7114385918015652,not_significant,day 11
ACZ81_01195,arcA,two-component system response regulator ArcA,Transcription,-0.4339738357901616,0.2029163475188528,not_significant,day 11
ACZ81_12770,adk,adenylate kinase,Nucleotide metabolism,-0.4338388960977673,0.4556884416616656,not_significant,day 11
ACZ81_04495,,Lcl C-terminal domain-containing protein,Transcription,0.4335008419140932,0.6078515926999835,not_significant,day 11
ACZ81_16435,bcsZ,family 8 glycosyl hydrolase,Carbohydrate metabolism,-0.4331116786607897,0.5513637551333734,not_significant,day 11
ACZ81_02970,parE,DNA topoisomerase IV subunit B,Replication and repair,0.4329974653818408,0.3792331782783199,not_significant,day 11
ACZ81_18695,,siderophore-interacting protein,Inorganic ion transport,0.4328178487897056,0.6732298939310537,not_significant,day 11
ACZ81_09950,,enoyl-CoA hydratase/isomerase family protein,Lipid metabolism,0.4321659507780815,0.6718584388628426,not_significant,day 11
ACZ81_17715,rbn,virulence factor BrkB family protein,Unknown,-0.4319653826889761,0.4701739741731264,not_significant,day 11
ACZ81_15395,,DUF1428 domain-containing protein,Unknown,0.4317549603365417,0.4970071823526116,not_significant,day 11
ACZ81_15590,,type II toxin-antitoxin system antitoxin,Unknown,0.4314508964548754,0.7179488147569304,not_significant,day 11
ACZ81_20445,traA,ParA family protein,Cell cycle and division,0.4314054151753848,0.7586424096727703,not_significant,day 11
ACZ81_18425,,TonB-dependent receptor,Inorganic ion transport,-0.4313985260943543,0.6107670062183047,not_significant,day 11
ACZ81_00735,,MauE/DoxX family redox-associated membrane protein,Post-translational modification,-0.4309425260908626,0.7880661482476984,not_significant,day 11
ACZ81_06610,pqiB,intermembrane transport protein PqiB,Secondary metabolites,0.4307084411534034,0.3454885550737804,not_significant,day 11
ACZ81_08785,rpsO,30S ribosomal protein S15,Translation,-0.4306337201892927,0.7962915445931299,not_significant,day 11
ACZ81_10960,yuxK,thiol-disulfide oxidoreductase DCC family protein,Unknown,-0.4299550897516738,0.3488060890361931,not_significant,day 11
ACZ81_14075,soxR,redox-sensitive transcriptional activator SoxR,Transcription,0.4299530373996449,0.7073602185762962,not_significant,day 11
ACZ81_11170,fur,ferric iron uptake transcriptional regulator,Transcription,-0.4296143949687099,0.4753962857719573,not_significant,day 11
ACZ81_14595,,DUF481 domain-containing protein,Cell wall and membrane,-0.4292155748377629,0.6269571137965347,not_significant,day 11
ACZ81_07420,pgm,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",Carbohydrate metabolism,0.4291406272154713,0.467514658587805,not_significant,day 11
ACZ81_04035,pstA,phosphate ABC transporter permease PstA,Inorganic ion transport,0.4291301877546411,0.4909540857798125,not_significant,day 11
ACZ81_10790,,DUF2069 domain-containing protein,Unknown,0.4290003628114796,0.412048105024362,not_significant,day 11
ACZ81_15130,,HAMP domain-containing sensor histidine kinase,Signal transduction,0.4286870548814279,0.2928285517132459,not_significant,day 11
ACZ81_02890,phoH2,PhoH family protein,Signal transduction,-0.4285472924944739,0.5219198231107359,not_significant,day 11
ACZ81_18370,,OmpA family protein,Cell wall and membrane,0.4283944174018304,0.2731981736570119,not_significant,day 11
ACZ81_02435,alr,alanine racemase,Amino acid metabolism,0.4282186789709105,0.1325060618140174,not_significant,day 11
ACZ81_10110,nudL,CoA pyrophosphatase,Replication and repair,-0.4275926935378263,0.5292225973041115,not_significant,day 11
ACZ81_05645,yafC,LysR substrate-binding domain-containing protein,Transcription,0.4265383348160073,0.5491778448852231,not_significant,day 11
ACZ81_02905,,hypothetical protein,Unknown,-0.4262316767162213,0.3989957232138097,not_significant,day 11
ACZ81_02475,,NRAMP family divalent metal transporter,Inorganic ion transport,0.4260811406723214,0.3666765337843164,not_significant,day 11
ACZ81_05950,,SDR family oxidoreductase,Unknown,-0.4259882680175534,0.621345291940264,not_significant,day 11
ACZ81_16970,tar,methyl-accepting chemotaxis protein,Cell motility,-0.4259532321042054,0.6720493219061155,not_significant,day 11
ACZ81_10340,gltB,FMN-binding glutamate synthase family protein,Amino acid metabolism,0.4258953335165656,0.2651104395475052,not_significant,day 11
ACZ81_04050,pitA,inorganic phosphate transporter,Inorganic ion transport,-0.4258209252431131,0.6236354612049159,not_significant,day 11
ACZ81_18450,rpsR,30S ribosomal protein S18,Translation,-0.4249216396333596,0.7693271246304222,not_significant,day 11
ACZ81_13020,ribBA,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",Coenzyme metabolism,-0.4243224563275686,0.287899634259338,not_significant,day 11
ACZ81_16430,,cellulose synthase subunit BcsC-related outer membrane protein,Post-translational modification,-0.4240369936964199,0.4963948810570996,not_significant,day 11
ACZ81_17135,,hypothetical protein,Unknown,-0.4235616244974932,0.4276163793321386,not_significant,day 11
ACZ81_11025,gpwA,glutathione peroxidase,Post-translational modification,-0.4234622110846052,0.5129929815977088,not_significant,day 11
ACZ81_00520,hemC,hydroxymethylbilane synthase,Coenzyme metabolism,0.4223419169951113,0.5830438942971372,not_significant,day 11
ACZ81_19930,rnpA,ribonuclease P protein component,Translation,-0.4222800701633868,0.718188013817731,not_significant,day 11
ACZ81_04955,smrA,DNA endonuclease SmrA,Unknown,0.4221837511256854,0.6358744578849476,not_significant,day 11
ACZ81_07485,,VOC family protein,Amino acid metabolism,-0.4213870882854914,0.7448159669866354,not_significant,day 11
ACZ81_01575,,sugar phosphate isomerase/epimerase family protein,Carbohydrate metabolism,0.4212522210975012,0.6886896558055141,not_significant,day 11
ACZ81_11625,,CC0125/CC1285 family lipoprotein,Unknown,-0.4211898270216944,0.663522711299374,not_significant,day 11
ACZ81_04860,cdsA,phosphatidate cytidylyltransferase,Lipid metabolism,0.4205218039300331,0.5687791930382347,not_significant,day 11
ACZ81_10265,,DUF3466 family protein,Unknown,-0.4199725632460466,0.2988080881154811,not_significant,day 11
ACZ81_19275,gspC,type II secretion system protein GspC,Intracellular trafficking,-0.4197660859699771,0.4068979812012154,not_significant,day 11
ACZ81_00065,yihA,ribosome biogenesis GTP-binding protein YihA/YsxC,Cell cycle and division,0.4192194131953539,0.2345398350648541,not_significant,day 11
ACZ81_15075,,response regulator,Transcription,0.4187239289620147,0.6381639113804428,not_significant,day 11
ACZ81_03175,,alginate export family protein,Unknown,-0.418139700523368,0.7771701674816568,not_significant,day 11
ACZ81_13810,,lipopolysaccharide biosynthesis protein,Unknown,0.4177656546745979,0.4706643452715335,not_significant,day 11
ACZ81_07480,,ACT domain-containing protein,Unknown,-0.4175609903013469,0.4848972014948897,not_significant,day 11
ACZ81_13095,rnc,ribonuclease III,Translation,0.4171944499431255,0.6399609507765686,not_significant,day 11
ACZ81_01960,damX,SPOR domain-containing protein,Unknown,-0.416832004983733,0.5763633263543937,not_significant,day 11
ACZ81_13830,,sulfotransferase family protein,Unknown,0.4166439235165245,0.4684514794453249,not_significant,day 11
ACZ81_04600,recA,recombinase RecA,Replication and repair,0.415931486203986,0.3545208688318454,not_significant,day 11
ACZ81_14615,ydhL,DUF1289 domain-containing protein,Unknown,-0.4157591037312078,0.3557503427002293,not_significant,day 11
ACZ81_14375,,hypothetical protein,Unknown,-0.4154370386548916,0.2287630667433681,not_significant,day 11
ACZ81_09645,,SEL1-like repeat protein,Unknown,-0.4152956062137284,0.6331340075430129,not_significant,day 11
ACZ81_03020,,HAD family hydrolase,Unknown,-0.4152359249448987,0.345821720551671,not_significant,day 11
ACZ81_16760,yeiM,NupC/NupG family nucleoside CNT transporter,Intracellular trafficking,0.4151293462538946,0.6363300947290926,not_significant,day 11
ACZ81_08895,,hypothetical protein,Unknown,0.4145041654244827,0.8161777080979806,not_significant,day 11
ACZ81_20010,,hypothetical protein,Unknown,0.4137147163289159,0.7693271246304222,not_significant,day 11
ACZ81_10655,ihfB,integration host factor subunit beta,Transcription,-0.4133516749076613,0.370984330898941,not_significant,day 11
ACZ81_18850,ydgJ,Gfo/Idh/MocA family oxidoreductase,Unknown,-0.4126254156755324,0.32291346352739,not_significant,day 11
ACZ81_02695,cgtA,Obg family GTPase CgtA,Unknown,-0.4110962455648841,0.5514680629923469,not_significant,day 11
ACZ81_15340,gltD,FAD-dependent oxidoreductase,Amino acid metabolism,-0.4110817212502426,0.5292225973041115,not_significant,day 11
ACZ81_14920,ruvX,Holliday junction resolvase RuvX,Replication and repair,-0.4110759570996115,0.6004605367476056,not_significant,day 11
ACZ81_01105,mshC,type II secretion system protein,Cell motility,-0.4110635566332318,0.6690416784552717,not_significant,day 11
ACZ81_15815,,Dabb family protein,Unknown,0.4109442866537415,0.6704029144464047,not_significant,day 11
ACZ81_RS20565,hipA,HipA domain-containing protein,Unknown,-0.4109150974540955,0.6036069910292157,not_significant,day 11
ACZ81_11320,,ATP-binding cassette domain-containing protein,Inorganic ion transport,0.4106285464720923,0.5819871286715087,not_significant,day 11
ACZ81_16730,argR,transcriptional regulator ArgR,Transcription,-0.4105696708702409,0.4156236376190805,not_significant,day 11
ACZ81_02335,,copper chaperone PCu(A)C,Unknown,-0.4103205861204304,0.2218449717224668,not_significant,day 11
ACZ81_RS15925,pepA,leucyl aminopeptidase,Amino acid metabolism,0.4102692163554331,0.7673899306345517,not_significant,day 11
ACZ81_13820,,O-antigen ligase family protein,Cell wall and membrane,-0.4101216118807896,0.589579825691681,not_significant,day 11
ACZ81_08925,ynjD,ATP-binding cassette domain-containing protein,Unknown,-0.4096078366175634,0.5835839434349164,not_significant,day 11
ACZ81_15950,,TonB-dependent receptor,Coenzyme metabolism,0.4092876190609093,0.7737204449862548,not_significant,day 11
ACZ81_05250,flhA,flagellar biosynthesis protein FlhA,Cell motility,-0.4092702338147534,0.721362514644819,not_significant,day 11
ACZ81_00475,thiH,2-iminoacetate synthase ThiH,Energy production,-0.408896747055545,0.6714083459817392,not_significant,day 11
ACZ81_20345,,copper resistance D family protein,Inorganic ion transport,0.4082810320886585,0.5842212769054564,not_significant,day 11
ACZ81_06270,rplS,50S ribosomal protein L19,Translation,-0.4080607338509169,0.7090808096177807,not_significant,day 11
ACZ81_04070,,hypothetical protein,Unknown,-0.4076664653935987,0.6976645494964439,not_significant,day 11
ACZ81_09525,,MBOAT family O-acyltransferase,Lipid metabolism,0.4074013497629357,0.4248061379825907,not_significant,day 11
ACZ81_11180,ybgK,5-oxoprolinase subunit C family protein,Amino acid metabolism,0.4071304489748863,0.5478923959626664,not_significant,day 11
ACZ81_RS19975,,RHS repeat-associated core domain-containing protein,Cell wall and membrane,-0.4067317192819185,0.5763633263543937,not_significant,day 11
ACZ81_01945,,hypothetical protein,Unknown,0.4066574203566956,0.4492410633217107,not_significant,day 11
ACZ81_13570,secF,protein translocase subunit SecF,Intracellular trafficking,0.406562471461074,0.6875267916962801,not_significant,day 11
ACZ81_06620,,hypothetical protein,Unknown,0.4063602034236263,0.407911359697416,not_significant,day 11
ACZ81_18720,,S8 family serine peptidase,Post-translational modification,-0.4061701679425951,0.4309076757093911,not_significant,day 11
ACZ81_03700,,spondin domain-containing protein,Unknown,0.4059893690865336,0.7693271246304222,not_significant,day 11
ACZ81_18155,aguA,agmatine deiminase family protein,Amino acid metabolism,-0.4057578024829155,0.5653174420717793,not_significant,day 11
ACZ81_08145,pduO,"cob(I)yrinic acid a,c-diamide adenosyltransferase",Unknown,0.4054949015977566,0.5915387542876677,not_significant,day 11
ACZ81_05160,fleR,sigma-54-dependent transcriptional regulator,Signal transduction,-0.4050133976892358,0.6720493219061155,not_significant,day 11
ACZ81_17150,gmd,"GDP-mannose 4,6-dehydratase",Cell wall and membrane,-0.4049919987842665,0.4963948810570996,not_significant,day 11
ACZ81_09375,folP,dihydropteroate synthase,Coenzyme metabolism,-0.4048247400871017,0.3419882798987027,not_significant,day 11
ACZ81_03995,,efflux RND transporter permease subunit,Defense mechanisms,-0.4046019853793225,0.7191560360265162,not_significant,day 11
ACZ81_10800,hda,DnaA regulatory inactivator Hda,Replication and repair,0.404558167397779,0.4389382948055986,not_significant,day 11
ACZ81_19170,gatA,amidase,Translation,-0.4045142905779353,0.3851672425850929,not_significant,day 11
ACZ81_05015,flgE,flagellar hook protein FlgE,Cell motility,-0.4040858064957064,0.6358744578849476,not_significant,day 11
ACZ81_04350,,YeeE/YedE family protein,Unknown,-0.4039448225423494,0.6373069632498448,not_significant,day 11
ACZ81_08230,glgC,glucose-1-phosphate adenylyltransferase,Coenzyme metabolism,0.4038580089110953,0.6547596612048958,not_significant,day 11
ACZ81_16620,,sterol desaturase family protein,Lipid metabolism,-0.4036974374614911,0.7852916773051409,not_significant,day 11
ACZ81_09565,,hypothetical protein,Unknown,-0.40325377886252,0.4913553255685227,not_significant,day 11
ACZ81_13270,,phosphotransferase family protein,Unknown,0.4032366721510464,0.414339135809014,not_significant,day 11
ACZ81_05460,sapA,ABC transporter substrate-binding protein,Amino acid metabolism,0.4031546869331541,0.3253658885951059,not_significant,day 11
ACZ81_05945,gloA,lactoylglutathione lyase,Amino acid metabolism,-0.4029032402926494,0.4980128160395954,not_significant,day 11
ACZ81_04710,,hypothetical protein,Unknown,0.4026408036731077,0.5200952369756723,not_significant,day 11
ACZ81_04520,srmB,ATP-dependent RNA helicase SrmB,Translation,0.4024097971471488,0.3162590397501084,not_significant,day 11
ACZ81_07830,add,adenosine deaminase,Nucleotide metabolism,0.4020146196738212,0.1982433732303476,not_significant,day 11
ACZ81_17725,,hypothetical protein,Unknown,-0.401823306905103,0.6293733161583958,not_significant,day 11
ACZ81_13445,engA,ribosome biogenesis GTPase Der,Unknown,0.4016987564457923,0.0633492684897959,not_significant,day 11
ACZ81_12290,,FimV/HubP family polar landmark protein,Cell motility,-0.401678390590809,0.3188670833873466,not_significant,day 11
ACZ81_00890,fbp,class 1 fructose-bisphosphatase,Carbohydrate metabolism,0.4013716411648883,0.6697107510272383,not_significant,day 11
ACZ81_01730,nhaP,cation:proton antiporter,Inorganic ion transport,-0.40130429370011,0.390555273096388,not_significant,day 11
ACZ81_00450,,LysR family transcriptional regulator,Transcription,-0.4010866843926204,0.4507826628325791,not_significant,day 11
ACZ81_07590,hsdR,type I restriction-modification system endonuclease,Replication and repair,0.4010844782839973,0.1479372644656517,not_significant,day 11
ACZ81_00245,,hypothetical protein,Unknown,0.4010690674699919,0.6076862099689488,not_significant,day 11
ACZ81_02805,,helix-turn-helix domain-containing protein,Transcription,0.4008617215625867,0.589579825691681,not_significant,day 11
ACZ81_14520,,M24 family metallopeptidase,Amino acid metabolism,-0.4001948421651806,0.3475122150125162,not_significant,day 11
ACZ81_02410,mleN,Na+/H+ antiporter NhaC family protein,Energy production,0.3998569976269443,0.4913553255685227,not_significant,day 11
ACZ81_16960,birA,bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA,Transcription,-0.3997830347081889,0.3408545643131991,not_significant,day 11
ACZ81_12730,hisE,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,Amino acid metabolism,0.3997496191109886,0.6059842987555972,not_significant,day 11
ACZ81_12245,miaE,tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE,Nucleotide metabolism,0.3989876393511686,0.4567217797466103,not_significant,day 11
ACZ81_03310,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,Coenzyme metabolism,-0.3985293502292276,0.4123513684777371,not_significant,day 11
ACZ81_18775,yceI,YceI family protein,Unknown,0.3983311613210615,0.4349144900547554,not_significant,day 11
ACZ81_02490,dgdR,LysR family transcriptional regulator,Transcription,0.3982484832145339,0.6004605367476056,not_significant,day 11
ACZ81_12425,atoE,short-chain fatty acid transporter,Lipid metabolism,0.3975701317153443,0.4885538317435628,not_significant,day 11
ACZ81_13945,,putative bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction,-0.397006945896288,0.4630525906086969,not_significant,day 11
ACZ81_15965,agmR,response regulator,Transcription,0.3969872437625013,0.5544593885969672,not_significant,day 11
ACZ81_00795,rarD,EamA family transporter RarD,Unknown,-0.3967140320627122,0.665977682109726,not_significant,day 11
ACZ81_01680,rplW,50S ribosomal protein L23,Translation,0.3966110560220203,0.7720125767006996,not_significant,day 11
ACZ81_06105,,GGDEF domain-containing protein,Signal transduction,-0.3962635623277006,0.6331340075430129,not_significant,day 11
ACZ81_18220,,hypothetical protein,Unknown,-0.3959967161093656,0.8717828064407063,not_significant,day 11
ACZ81_16185,polB,DNA polymerase II,Replication and repair,0.3957330559334492,0.5428455238066767,not_significant,day 11
ACZ81_19970,,ion channel,Inorganic ion transport,-0.3955910825123003,0.6720521537031734,not_significant,day 11
ACZ81_13695,capI,NAD-dependent epimerase,Cell wall and membrane,0.3953645991979663,0.4076041669070306,not_significant,day 11
